gene_id,alpha,f,mu,theta
LOC105454128,0.42857184898,0.0679643572033,0.00268777398088,0.00878809135692
LOC105454129,0.579414330062,0.149727534366,2.78477518438e-17,0.00972624839499
LOC105454130,0.538460994971,0.105771232814,0.00611238974736,0.00749312162925
LOC105454131,-0.628571156436,0.808886651892,0.00846552719627,0.00695450887027
LOC105454132,NA,0.0877966947663,4.19973520028e-13,0.0141533779577
LOC105454133,NA,0.522241503462,1.64172999868e-14,0.00398062120286
LOC105454134,NA,0.163346804518,0.00555849544334,0.00336417692716
LOC105454135,-4.11107795108,0.949789144726,0.00198234184932,0.00446540684566
LOC105454136,NA,0.0715628154683,3.88037119878e-13,0.0129252404057
LOC105454137,0.879832699289,0.0554917580407,2.69720603617e-14,0.00424601163385
LOC105454139,0.166665146633,0.270704935312,8.83604462655e-4,0.00436836111329
LOC105454140,0.0666623473541,0.183799172664,4.66902013669e-4,0.00815194656508
LOC105454142,NA,0.0930747325848,4.12849901824e-4,0.00924363799662
LOC105454143,-1.39999510118,0.283571668565,0.0363840984355,0.010725599465
LOC105454144,NA,0.243898326246,0.0106764785959,0.00928107337807
LOC105454145,NA,0.141771420174,2.34608282447e-14,0.00471981212489
LOC105454146,NA,0.0402758647122,8.77513014855e-4,0.00889058436636
LOC105454147,NA,6.83359871965e-13,2.35174127586e-13,0.0186566996293
LOC105454148,NA,0.0544917859198,1.94488892257e-14,0.0140350699166
LOC105454149,NA,0.110714298757,1.44706481614e-13,0.0060359954385
LOC105454150,-11.5324692182,0.999999999963,0.0967349915753,0.00127713577181
LOC105454151,NA,0.0615244592465,2.94216051435e-14,0.0127380324228
LOC105454152,0.210528886956,0.199254915297,0.00206178210071,0.0125632363123
LOC105454153,0.66666669205,0.134281020828,0.00250784306722,0.00270452793722
LOC105454154,NA,0.119294362027,0.00251460979262,0.00614197049505
LOC105454155,0.829268488926,0.0563252950278,0.00213432442863,0.00970345337701
LOC105454156,0.249997468171,0.276482754845,1.48148241211e-4,0.00704628706287
LOC105454158,NA,0.0445270066514,0.0438727697491,0.0223499299551
LOC105454161,-2.72518366292,0.250658130285,3.58632797906e-14,0.00584196741463
LOC105454162,0.0386618957444,0.354647103726,1.0078379741e-12,0.0100109391091
LOC105454163,NA,0.15175833227,0.00463299922715,0.00380604626386
LOC105454164,0.0714289185906,0.179941436925,0.0264531768863,0.0101007321457
LOC105454165,-1.99999880951,0.378820559613,0.00518250536646,0.00662493364758
LOC105454167,-0.176472563696,0.11424415919,0.00694028879074,0.0138583126539
LOC105454168,NA,0.0303001868601,1.78454440827e-13,0.011472142929
LOC105454169,NA,0.890422663967,2.68986785229e-14,0.00717984064231
LOC105454170,0.624999915171,0.0751590364888,0.00402237258454,0.0137330179126
LOC105454171,-1.79311502839,0.258213774788,0.00549867293949,0.00664671787364
LOC105454172,-0.165001219063,0.999999999998,0.00262836184632,0.00931966907256
LOC105454173,NA,6.92744510181e-14,5.31688888201e-14,0.0161170623553
LOC105454174,0.649351334558,0.35580683655,0.00274657338265,0.00413868863932
LOC105454175,0.879832954259,0.0761344751669,8.45567395098e-13,0.0186003499602
LOC105454176,0.495297687021,0.254687656499,1.92630034307e-14,0.0064246749734
LOC105454177,NA,0.210254780228,0.0473397270658,0.00377891985627
LOC105454178,NA,0.560533292759,6.5158809004e-14,0.00371334508553
LOC105454179,0.585183969617,0.22671306992,7.66481774124e-4,0.00629715369449
LOC105454180,0.836363273075,0.660566894386,0.00153919689263,0.00443223022324
LOC105454181,-0.346155910454,0.0842406766459,5.15776434846e-4,0.00820642245722
LOC105454182,NA,1.70955671898e-13,1.41977963793e-13,0.013777263319
LOC105454183,NA,1.36522553455e-12,8.01333365953e-14,0.00621891547623
LOC105454184,NA,0.16534859017,1.70264868045e-14,0.0190235640968
LOC105454185,0.0666659132523,0.088467570329,7.05333493448e-4,0.012315280492
LOC105454186,NA,0.0373239907,5.83725405475e-14,0.00738806100537
LOC105454187,0.833332766045,0.21298752673,0.00170121374608,0.00841041496301
LOC105454188,NA,1.67651267692e-13,0.011994751104,0.00725952880664
LOC105454189,0.688679299404,0.121577619619,1.44450875185e-4,0.0134208616495
LOC105454190,NA,0.208120199211,1.21626692698e-14,0.00813186165172
LOC105454191,NA,0.152964645263,0.00102428066414,0.0103774338186
LOC105454192,NA,0.375593702274,8.78365592512e-15,0.00793277274878
LOC105454193,NA,0.148974060583,4.71987347085e-14,0.00789322366795
LOC105454194,NA,0.190574555561,5.73414491131e-14,0.0125327353996
LOC105454195,0.55555693824,0.046309184311,0.0010891080879,0.00894796265849
LOC105454196,-1.86955943636,0.0969433187029,0.0162128885835,0.0104081951218
LOC105454197,-0.571430979695,0.0619304250064,0.00767884063627,0.00647346061203
LOC105454198,NA,1.24007067753e-13,0.00471645341245,0.00835101592659
LOC105454200,0.49999864163,0.0461606295549,0.00692058512752,0.0122537278421
LOC105454201,0.374998659577,0.240767145444,0.00246904395991,0.00842969839965
LOC105454202,0.86458362253,0.665218389522,1.42658795345e-4,0.006786280304
LOC105454203,0.51515061479,0.0444997442309,4.09156071892e-5,0.00900261671941
LOC105454204,0.939916341585,0.546207244421,4.53071124536e-14,0.0097339059781
LOC105454206,-4.39643959682e-7,0.296511985352,0.0115010742963,0.00300502996356
LOC105454208,0.595237534864,0.224034642287,5.93090182249e-4,0.00600894302879
LOC105454210,0.936508232166,0.256902206746,0.00148435114444,0.0150392380603
LOC105454211,0.566666633735,0.310644223246,0.00350650568739,0.0139921056431
LOC105454212,-0.261756724507,0.766296939452,1.38406197467e-13,0.0122725252744
LOC105454213,-1.35713659731,0.336734171464,0.00504848177725,0.0123310160761
LOC105454214,0.399163927886,0.134289369568,6.54882611272e-14,0.0123570525728
LOC105454215,-1.06451323326,0.261435937969,0.00583724332478,0.00973114511911
LOC105454216,0.75966540901,0.162776572121,7.78636180701e-13,0.00725173228148
LOC105454217,-1.40334307708,0.39238900788,2.84285719869e-15,0.00720467216533
LOC105454218,NA,0.0368939797233,0.00247803488058,0.00924020835429
LOC105454219,-7.8923761574,0.435342372693,1.8840253558e-15,0.0117287081048
LOC105454220,NA,0.508057859652,0.00182629824913,0.00680987140031
LOC105454221,-0.802508352514,0.193327337772,6.83142421192e-14,0.0139529087355
LOC105454222,0.0454543934338,0.0631890459145,6.30653574804e-4,0.00895128076896
LOC105454223,NA,0.258340207691,6.44156881328e-14,0.0158997167865
LOC105454224,0.699582152664,0.131837809451,1.29411391414e-13,0.00849202202072
LOC105454225,0.759665687357,0.0481074235101,1.86511647558e-14,0.0131460146297
LOC105454226,NA,0.0251709136487,1.66409298315e-14,0.0136143630254
LOC105454227,NA,0.453203506835,0.00553986645018,0.00499748732195
LOC105454228,0.294116094044,0.0628956216479,0.00651663739463,0.0130123597515
LOC105454229,0.227273738557,0.142213233443,0.0250692234901,0.00883144168399
LOC105454230,NA,0.0571938575811,2.7466208615e-12,0.00992447222288
LOC105454232,NA,0.029377450294,0.00249997853525,0.00719890718941
LOC105454234,NA,0.274247042733,8.70184684136e-15,0.00480111898445
LOC105454235,-0.62225617721,0.295288235472,1.30856269358e-14,0.0138227385063
LOC105454236,NA,0.0985372961666,3.05663200886e-14,0.0132878873328
LOC105454237,NA,0.0849519536219,0.00336735198308,0.00911131034094
LOC105454238,NA,0.0924364530242,1.85875426034e-14,0.0157153563862
LOC105454239,NA,0.245701663221,4.47590387234e-14,0.0116347496688
LOC105454240,0.684210239959,0.0227511050504,0.00634150151408,0.00745220110238
LOC105454241,NA,0.222640324068,3.53934300678e-14,0.00641327862167
LOC105454242,NA,0.10179855219,3.08616472475e-14,0.0167054543612
LOC105454243,-0.742427766447,0.18586332702800001,0.00523047248668,0.0112263507621
LOC105454244,0.198884866821,0.333038600785,6.62310968899e-14,0.00930486568073
LOC105454245,-1.12121501122,0.0622959588801,0.00169990522637,0.0124659240577
LOC105454246,0.519331749056,0.507021864264,2.02810497835e-14,0.00318176964409
LOC105454247,NA,1.23848030672e-14,1.71828397625e-12,0.00937320335584
LOC105454248,0.200000280149,0.260410619594,0.0114836529215,0.00388319631866
LOC105454249,NA,0.139414740122,8.94378948172e-15,0.0156650268353
LOC105454250,NA,0.0385593755633,0.002924268125,0.00842070967519
LOC105454251,0.619470267288,0.475058517076,6.14412148488e-15,0.00604820325523
LOC105454252,0.638297884704,0.15068182612,2.56846377018e-4,0.0078808183468
LOC105454253,NA,5.97834099824e-14,1.20260664569e-14,0.00963240739164
LOC105454254,0.759665416696,0.050525268376,1.58008976771e-14,0.0139925377665
LOC105454255,0.285713488204,0.0536537529954,0.0255143055352,0.00987236841978
LOC105454257,0.519331287957,0.0587314419515,1.61424573779e-11,0.00986766329597
LOC105454258,NA,0.0905329911025,6.79524803032e-14,0.00706653602294
LOC105454259,0.862666125828,0.269600012579,1.87540896011e-13,0.00982454960061
LOC105454260,-0.333338079424,0.513359425086,0.0445019089763,0.0040174001141
LOC105454261,0.200002952395,0.592094931771,0.00868094868233,0.00936185274791
LOC105454262,-1.28317746187,0.700558479816,1.44601991299e-14,0.0123433545115
LOC105454264,NA,0.999999999991,1.2562718187e-13,0.00290098679206
LOC105454265,NA,0.0371211605757,4.37900075719e-14,0.0112155052978
LOC105454266,NA,0.0293610029278,0.00095354004852900005,0.00854062492499
LOC105454267,NA,0.651465822249,9.89708555504e-14,0.00619801864712
LOC105454268,0.859805044647,0.182020819018,1.88917341142e-14,0.0149758034447
LOC105454269,NA,0.0378616389453,3.14563154458e-14,0.01131026737
LOC105454270,0.333334136978,0.0843469683245,0.0100620555939,0.0108512047571
LOC105454271,0.648129039617,0.257410134437,0.00949881028685,0.0137419707884
LOC105454272,0.611110902987,0.295215301691,0.0030523626472,0.0121799316351
LOC105454273,0.0277795149102,0.533344877634,0.00867605142976,0.00935655164103
LOC105454275,-1.66667056201,0.261090059224,0.00620873319843,0.00669568311572
LOC105454276,0.428572968498,0.187366651429,0.00320076596901,0.00921692207033
LOC105454277,-1.20588189475,0.177675768679,5.60471681604e-4,0.00479123193403
LOC105454278,NA,0.126448961228,3.62484933236e-4,0.0172413646711
LOC105454279,-1.6250126395,0.311077386586,4.28573296341e-4,0.0203838851366
LOC105454280,0.250003496397,0.629709571833,0.0142734056546,0.0086387084332
LOC105454281,0.67592610245,0.0663085386564,0.00655787491773,0.0108385887351
LOC105454282,0.569230961152,0.457088695973,0.001005724335,0.00686486648459
LOC105454283,NA,1.71226753723e-12,8.28885542698e-14,0.00630380819161
LOC105454284,NA,0.103689212629,6.65547628945e-14,0.0113453034082
LOC105454285,NA,6.46020819285e-14,0.00132330470483,0.00654217796359
LOC105454286,0.941176395071,0.0109849479957,0.00254789569335,0.0104029624741
LOC105454287,0.519330017122,0.106756179747,8.53491530285e-14,0.0158822689705
LOC105454288,-0.858971168547,0.372495801237,0.0035322907623,0.0112561629324
LOC105454289,-0.529412785241,0.277267815733,0.0105999230508,0.00695381425767
LOC105454290,0.326239984829,0.13358493978,0.00600296462266,0.0149028966678
LOC105454291,0.341615843904,0.405063689397,0.00333493466192,0.0142644645417
LOC105454292,0.549372513364,0.542423764059,3.81079699612e-13,0.0065560358657
LOC105454293,NA,0.184766988542,0.00506617825543,0.0216695026128
LOC105454294,0.53651594572,0.255952520218,8.85237462812e-4,0.0138773003788
LOC105454295,NA,8.2847950585e-13,1.84655300073e-13,0.0109383233956
LOC105454296,NA,2.5632514117e-14,8.26334670943e-4,0.0144279237747
LOC105454297,0.589744128497,0.25383006422,5.82473303223e-4,0.00397584678813
LOC105454298,0.592156614741,0.0654317262335,0.00682596682272,0.0116464993275
LOC105454299,NA,0.0565682344149,3.36381942281e-15,0.00750247869636
LOC105454300,NA,1.60781445394e-14,7.68462144298e-4,0.0134174163281
LOC105454301,-3.71793806164,0.221210662061,0.00227729610507,0.00616187127129
LOC105454302,-0.285707282161,0.495032849324,7.35303375628e-4,0.00744999453684
LOC105454303,1.73545508542e-6,0.168765678272,0.00578010156147,0.00870977188856
LOC105454304,-0.582969783994,0.99999999999,0.0328772796231,0.0122894558342
LOC105454305,0.652850324048,0.305409542189,1.45780659613e-13,0.00822865388719
LOC105454306,NA,0.485044943102,6.50148785366e-14,0.00138042841469
LOC105454307,-0.499992715283,0.440617538439,0.0140575851012,0.00673494444039
LOC105454308,0.248954804003,0.344741113475,2.63268974319e-13,0.00930985847513
LOC105454309,NA,0.237624903198,6.73116273506e-14,0.0191499750515
LOC105454310,0.318182543818,0.536254486337,0.00591595034226,0.00891445852037
LOC105454311,NA,0.242323788001,8.74304424469e-15,0.0151456728097
LOC105454312,NA,0.263460037235,3.13069468911e-14,0.00870977584752
LOC105454313,NA,5.44099638127e-13,1.1282039187e-15,0.00253885886567
LOC105454315,0.759665905343,0.0585682877665,2.92690808125e-14,0.00492274991306
LOC105454316,NA,0.193221812501,5.37229562479e-14,0.00810578313698
LOC105454317,-2.37500929026,0.278785490784,0.00544966194382,0.00964927101747
LOC105454318,0.799721167253,0.0631832514796,3.67160170462e-14,0.0139366296095
LOC105454319,NA,0.0198357412531,3.71530684082e-15,0.00681196390101
LOC105454320,NA,9.90946065452e-13,9.45256892224e-15,0.00550937451102
LOC105454321,NA,0.237229276401,1.32428325904e-15,0.00766715416269
LOC105454322,NA,5.45484070846e-13,0.00247416031174,0.00712452749641
LOC105454323,0.462527182006,0.999999999987,0.00341280951837,0.00310057550564
LOC105454324,NA,0.0501374622575,5.9187385519e-14,0.00850669092716
LOC105454325,NA,0.345669469811,3.85321841657e-14,0.0109355602395
LOC105454326,0.142855514232,0.162442160447,0.00135176490927,0.0136952906235
LOC105454327,-3.65588376017e-6,0.234234811363,0.00973932275658,0.00589447979199
LOC105454328,-1.28191602033,0.99999999999,0.0206441479502,0.00120992022643
LOC105454329,-0.351881523207,0.157606780565,1.65147211436e-14,0.00804604781536
LOC105454330,NA,0.136054623404,2.42280725695e-15,0.00344592931475
LOC105454331,-1.28981819159e-6,0.209948231546,0.00230576102804,0.0113992545314
LOC105454332,NA,3.20575609064e-13,1.89362843424e-14,0.00274853473857
LOC105454333,0.639498689433,0.0786578646019,4.50455457845e-15,0.0116825820464
LOC105454334,7.13190126722e-6,0.526312502921,0.0443050700371,0.0035367107355
LOC105454335,-0.0222227539826,0.415721936444,0.00296960207219,0.00855120908972
LOC105454336,0.374999798786,0.0828574461796,2.8545449236e-4,0.0135781247664
LOC105454340,NA,0.129396837389,1.72611776326e-14,0.00518461456383
LOC105454341,NA,6.69845874402e-6,0.00773194805436,1.19227257548e-14
LOC105454342,0.896999503564,0.0638535460863,3.24327839291e-15,0.00644682599161
LOC105454345,-0.487502676285,0.393852022307,0.00270399442749,0.00630542028518
LOC105454347,-0.750004880305,0.161641971475,0.00424233404979,0.00751156297211
LOC105454348,0.354037877632,0.197950995684,0.00735414760009,0.00742606793379
LOC105454349,0.399164338517,0.187027248174,4.47505416569e-14,0.011187671489
LOC105454350,NA,0.0677648825512,9.38554425485e-14,0.0129810389029
LOC105454351,-0.261755857965,0.268052217451,4.4118360876e-15,0.00776957619242
LOC105454352,0.639498215067,0.0475723544108,9.64589014906e-14,0.00870341136235
LOC105454353,0.639498080896,0.224907911418,1.72640448832e-14,0.00448740330794
LOC105454354,NA,7.11903961911e-13,6.33416923425e-14,0.0126942369227
LOC105454355,NA,0.089779664717,4.73976280839e-14,0.00947184003931
LOC105454357,NA,0.222012930786,8.41022960386e-14,0.00891355380642
LOC105454358,NA,0.0880540312006,8.554481653e-4,0.00866712252865
LOC105454359,-3.70589134695,0.475176273419,0.00337442287647,0.00673800721276
LOC105454360,NA,0.0135120748381,0.00310633376162,0.00894495132554
LOC105454362,NA,0.234061836284,0.00856943254381,0.00276230894153
LOC105454363,NA,0.999999999989,0.0136211474299,0.00488079360656
LOC105454365,0.242423007614,0.0949852777857,0.0108607257252,0.00746674247395
LOC105454366,-1.4157330085,0.377475368054,0.00581449397453,0.012784689855
LOC105454367,0.777778024069,0.203542312263,0.00674576566668,0.00727485392121
LOC105454368,0.199999568245,0.129158331394,5.88794526856e-4,0.0102805723566
LOC105454369,0.329268298039,0.17946060563,0.00660842911947,0.0102560275108
LOC105454370,NA,0.0611464196172,5.56650495582e-14,0.00583181115013
LOC105454371,-0.682341687608,0.214132355776,7.78094236572e-15,0.0106494496241
LOC105454372,0.519331751316,0.0784171594972,1.68613738142e-14,0.012554872091
LOC105454373,-0.321840184665,0.199730662028,4.75943237014e-14,0.0157864573708
LOC105454374,0.166665642985,0.0732601452244,0.00999216777098,0.0107758603163
LOC105454375,0.412314234106,0.133430967756,0.00373122239962,0.00827043944631
LOC105454376,0.583332073036,0.409928736427,0.00245219299058,0.00837212999626
LOC105454377,NA,0.0474999196655,0.0529707181532,0.016132281152
LOC105454378,0.19999984465,0.169708678355,0.00960526007862,0.00789077989038
LOC105454379,-0.562174441166,0.0932385421176,2.38507310158e-14,0.0126797431128
LOC105454380,0.639498583336,0.0762218952012,3.7438246153e-14,0.00566916616098
LOC105454381,0.879832574267,0.0437266865353,7.76555940763e-14,0.00817624800223
LOC105454382,0.230767822558,0.381605357081,0.00382249090507,0.00903820929903
LOC105454383,NA,0.0516159604379,1.13830968026e-13,0.0163113090447
LOC105454384,-0.249999216498,0.248837196519,0.0106495075984,0.00644537878047
LOC105454385,-0.875011613757,0.727412843037,1.80125388757e-4,0.00856712199833
LOC105454387,0.639498174967,0.131559725389,1.1074681323e-13,0.0130546038985
LOC105454388,1,6.9292214548e-14,0.00239255244696,0.0102336016235
LOC105454389,NA,0.270443510855,1.75359795616e-15,0.0102826238393
LOC105454390,NA,0.126488492608,0.00501567265995,0.00540905710407
LOC105454391,0.699581955062,0.084604239723,5.16956616311e-14,0.00822723657603
LOC105454392,NA,0.0988692827666,5.43253743961e-12,0.0151722119989
LOC105454393,0.32863559583,0.999999999999,0.013740510211,0.00777389458871
LOC105454394,0.799721301358,0.0897781185568,3.00677823324e-14,0.00941394047253
LOC105454395,0.89986060316,0.0664674297893,1.5314758733e-13,0.0119702856525
LOC105454396,NA,0.273273389384,0.00336446324453,0.00757863235355
LOC105454398,0.333337374648,0.369924896329,0.0113665224759,0.00687937019108
LOC105454399,-0.235298109662,0.235127263271,0.00473699274377,0.00945875822094
LOC105454400,-0.0214213139521,0.1842449486,8.40139937696e-15,0.00719509749712
LOC105454401,NA,0.138584108463,1.48146547877e-13,0.00806556086106
LOC105454402,NA,0.0145552643796,1.88955876773e-14,0.0139072502383
LOC105454403,0.909874529384,0.11647869496,4.37489920004e-16,0.0071107381219
LOC105454404,NA,0.135978165694,7.15230579872e-15,0.00970990466397
LOC105454405,0.650793283336,0.283872819167,0.0136493701815,0.014719905456
LOC105454406,NA,0.350217212553,1.43328283052e-13,0.0161411807244
LOC105454407,0.188095708038,0.197222949697,0.0681413362265,0.0109556103144
LOC105454408,NA,0.0673457609081,6.46546734309e-14,0.013287869266
LOC105454409,0.192308565705,0.206580164986,0.0322753002062,0.0195339193654
LOC105454410,-0.527791124875,0.925550874705,0.0325132700304,0.00661536351186
LOC105454411,0.879832591883,0.0116175050685,8.21748238928e-14,0.0116194083808
LOC105454412,NA,0.121935294825,0.00695106365472,0.00749624343785
LOC105454413,0.93991632258,0.00642255177406,3.06855789818e-14,0.0136148588085
LOC105454414,0.959944253603,0.0104688570275,1.69372295492e-14,0.0114013262296
LOC105454415,0.722221821469,0.0414971440977,0.0174672988596,0.00922272704616
LOC105454416,NA,0.0601120676696,5.73408541553e-4,0.0110695699737
LOC105454417,NA,0.249718227438,0.00349565544372,0.0130347298162
LOC105454418,-0.111107682314,0.146125987465,0.044360236691,0.023422284003
LOC105454419,-1.00000186967,0.250000426645,0.00112645128932,0.0114127234796
LOC105454420,0.386364751023,0.153006265158,0.00125023817363,0.0177455265317
LOC105454421,0.719609645894,0.725699190502,8.14712835979e-17,0.00923507205517
LOC105454422,0.714284976616,0.19043656786,0.00652251769385,0.00905738474947
LOC105454423,0.278995749649,0.27859581521,3.82733410984e-14,0.00885151074494
LOC105454424,NA,0.158519365223,3.16977135031e-14,0.0285754381814
LOC105454425,NA,2.19543527603e-13,4.53842676702e-13,0.0060419189231
LOC105454426,0.625000991109,0.290293070379,0.00473553828968,0.00838489369404
LOC105454428,0.819748780818,0.677148379156,7.9325768423e-14,0.00352819448102
LOC105454429,0.879832525434,0.161456031929,2.91576797739e-14,0.00819076376265
LOC105454430,NA,0.0996447767328,0.00582846321147,0.0111811751106
LOC105454431,-0.802507242992,0.275838608417,3.00928893196e-15,0.0123609684631
LOC105454432,NA,0.0737475205387,9.32695304953e-14,0.0166397699061
LOC105454433,-0.0625003105027,0.321464932461,2.90262319261e-4,0.013806914478
LOC105454434,NA,1.00898560944e-13,3.55188316101e-13,0.0272957942012
LOC105454435,-0.201673096662,0.435461966089,4.8838715991e-14,0.0115348416112
LOC105454436,-0.201671581849,0.214605426713,1.61980411243e-14,0.0106763967646
LOC105454437,-0.592215373024,0.230823479938,3.23144790047e-14,0.0120356912149
LOC105454438,0.639499495451,0.0641579876308,1.36679225227e-14,0.00529957036858
LOC105454440,NA,8.59407776614e-14,3.58691629623e-12,0.00835618563414
LOC105454441,-0.261754807211,0.261689676278,3.15808568087e-15,0.00640769083588
LOC105454442,NA,0.064981145105,0.0051270500615,0.0125229255042
LOC105454443,NA,0.0728752122216,1.2818499766e-13,0.00939304143099
LOC105454444,0.625001209074,0.274137146127,0.014333299662,0.00867492149604
LOC105454446,NA,0.261727441337,0.00402201262515,0.0043374654699
LOC105454447,NA,0.142173173932,0.00789541588391,0.0177848063365
LOC105454448,0.545454252619,0.0372758940547,0.00145496742539,0.010669774111
LOC105454449,0.999999999997,9.85613760543e-13,1.07675464302e-14,0.00822114071951
LOC105454450,0.795455378649,0.0491300025427,0.00125610976066,0.0178289457772
LOC105454451,NA,0.0401657999287,2.61952621791e-14,0.00797502387062
LOC105454452,NA,0.0514950319079,4.33141726251e-15,0.00356566693235
LOC105454453,0.0909090094055,0.0899967267604,0.00375019143468,0.0139837974671
LOC105454454,NA,0.147722821825,7.09757356184e-14,0.00464073558894
LOC105454455,NA,0.0301772894215,2.92727969079e-14,0.0114467523462
LOC105454456,0.507570016552,0.333223027064,0.0127185972736,0.0128932018064
LOC105454457,NA,0.120423511439,0.00734798830546,0.0165517426147
LOC105454458,1,2.62164736813e-14,0.00777767742725,0.00838770262365
LOC105454459,NA,0.0449977790389,0.00480871026031,0.00937395392213
LOC105454460,NA,0.0526526543474,1.86072774655e-13,0.0180416449201
LOC105454461,-0.0588198144586,0.226671939398,0.00791300529819,0.0158007583904
LOC105454462,0.327327341013,0.302345912566,0.00428974095325,0.0102671309799
LOC105454463,0.52941241585,0.042221834733,0.00254397051887,0.00507978879347
LOC105454464,0.399163493814,0.354666656055,3.52536817595e-14,0.00964064594738
LOC105454465,NA,0.282474492871,8.6352390287e-14,0.0115213433911
LOC105454466,NA,0.0117601392251,0.00992487168032,0.0112192727889
LOC105454468,-0.249996988338,0.222960041355,0.0131924581096,0.00798445326446
LOC105454469,0.250000284319,0.107217926273,0.00553249841007,0.0135131900385
LOC105454470,1.29358018042e-6,0.83333145621,0.0144828570727,0.00378412255451
LOC105454471,-0.499999943535,0.182992471045,0.0201087919617,0.0121703838457
LOC105454472,NA,0.0675599248719,0.0406487164408,0.0170988968461
LOC105454473,-0.321838090471,0.360502035128,6.87370758915e-14,0.00927432178269
LOC105454474,-1.05881712856,0.157564605077,0.0117593351597,0.00577544350284
LOC105454476,NA,9.28221540785e-14,5.951412446e-13,0.0122466378403
LOC105454477,NA,0.029333272179,0.00453596245374,0.0130616625424
LOC105454478,-0.201673125522,0.149331161373,1.51727631695e-15,0.0236472018151
LOC105454479,NA,0.0343295955958,7.38586951408e-14,0.0132165723505
LOC105454480,NA,0.0394394453895,0.0131991222188,0.00907441729163
LOC105454481,NA,1.97967207676e-13,0.010780487529,0.0162445715261
LOC105454482,NA,0.0435477057392,1.9967249854200001e-13,0.0129491134132
LOC105454483,0.601810679466,0.168558096314,0.0223742478884,0.00976199449146
LOC105454485,NA,0.0796867094674,2.37468199254e-15,0.00686559247009
LOC105454486,0.519330452671,0.0858361373823,1.5149670654e-14,0.0101896874303
LOC105454487,NA,0.0119549154043,0.00119947410803,0.0121525143608
LOC105454488,NA,9.68956304836e-14,0.00256879438508,0.00957855046574
LOC105454489,NA,0.0786358516951,3.88657706433e-15,0.00752487555614
LOC105454491,0.552632227097,0.111357141625,0.00381797707223,0.00971345481446
LOC105454492,1,2.44460288402e-14,0.0108152183093,0.0127094458084
LOC105454493,-0.57142930479,0.304778905095,0.00990288987503,0.00738163512377
LOC105454494,-2.85185296159,0.184339132896,0.00727509705057,0.00949551060424
LOC105454495,NA,0.0192867463978,9.02174778372e-4,0.00829780833626
LOC105454496,0.166666794131,0.203861151392,0.0244296079859,0.0102763321187
LOC105454497,NA,0.0997927936279,0.00481606432274,0.00852742194571
LOC105454498,0.363636421831,0.279999914675,0.0202368561725,0.00766283576425
LOC105454499,0.781818552902,0.299588170336,0.00109277069321,0.00842070294946
LOC105454500,0.158828485855,0.208281337646,5.02627302728e-13,0.0181079939781
LOC105454501,0.696808413884,0.156098588478,4.29969009463e-4,0.0131924256091
LOC105454502,-0.333330924383,0.279548221065,4.69097132872e-4,0.00819068108609
LOC105454503,NA,0.0390466375907,0.0103330215363,0.0111434357959
LOC105454504,0.437498595064,0.214572793485,0.00226965797587,0.00774893722049
LOC105454505,-0.292308023552,0.407407812194,0.01034457552,0.00696621038318
LOC105454506,0.199999230942,0.147599971906,0.00986870803196,0.0081072272075
LOC105454507,0.0990450248254,0.999999999996,0.0123907981404,0.007588805382
LOC105454508,NA,0.0883642346354,4.51023963877e-15,0.00370328875064
LOC105454509,NA,0.183239240954,0.0129289864787,0.00500268764302
LOC105454510,0.687499243019,0.109321567541,0.00678127751366,0.0120070514804
LOC105454511,0.536497629259,0.747227758233,4.63819314195e-14,0.00911141339823
LOC105454512,0.307692334667,0.122357660423,0.00188059025699,0.00817090078121
LOC105454513,-3.12501262093,0.492514364151,0.0100262259104,0.00904464422877
LOC105454514,NA,0.0510457888498,1.28457029646e-13,0.0110893431755
LOC105454515,0.439999654929,0.0781260930621,0.0128139776446,0.0105267943023
LOC105454516,-3.25761689979e-6,0.24621255748,0.00614101126153,0.0176834603094
LOC105454517,-4.08056368495e-6,0.529919402518,0.00458909011877,0.00812550985265
LOC105454518,0.249998645408,0.519201758614,0.0133080360368,0.00805436856664
LOC105454519,0.311109429711,0.369357529348,0.00843914814882,0.00910101625642
LOC105454520,NA,0.0700377024545,0.00142899085443,0.00411488899871
LOC105454521,0.0666663719932,0.199584890414,0.0152568422572,0.0101221477053
LOC105454522,NA,0.999999999997,7.44419546822e-14,0.00856643825994
LOC105454523,NA,0.0996297361177,0.00112513194666,0.0113992598461
LOC105454524,NA,0.591123093399,1.56468063887e-13,0.00562258140815
LOC105454525,NA,0.0616606419968,0.00844221310428,0.00910435468453
LOC105454526,0.636364671521,0.251905438762,0.0326763079627,0.0176629152244
LOC105454527,NA,0.412200804305,1.01356983454e-15,0.00732941564648
LOC105454528,0.520000240375,0.0867226664655,0.0139469973978,0.00891028561494
LOC105454529,-1.04284246482,0.18042811807,8.26650666097e-15,0.00983644535299
LOC105454530,-0.0476202898005,0.313512067729,0.00130724329843,0.013244396305
LOC105454531,NA,0.255039675513,3.90205093668e-15,0.00791666149764
LOC105454532,0.313500569179,0.205863322006,0.00377403215817,0.00960160787382
LOC105454533,-0.201671341974,0.118530601776,7.9181039152e-15,0.00802865955503
LOC105454534,-2.46152662573,0.495153207863,0.00439700568337,0.00913917863506
LOC105454535,-1.73450419769,0.999999999982,0.00831120706682,0.00234876135888
LOC105454536,0.759665613598,0.0883699053294,2.40078811976e-14,0.00515638335051
